seqnames	start	end	width	num_sites	cov	delta_beta	delta_beta_abs	intended_delta_beta	intended_delta_beta_abs	direction	case_group	genome	background_corr_target	expected_correlation	corr_target	corr_sd_used	corr_metric_estimate	neighbor_window
chr21	38080274	38081193	920	5	100	0.219241924192419	0.219241924192419	0.223326016528796	0.223326016528796	hyper	case	hg19	0.23971458691263	0.66	0.66	2.2	0.692757656839758	5
chr20	35503983	35504553	571	7	100	-0.273447344734474	0.273447344734474	-0.271457342840643	0.271457342840643	hypo	case	hg19	0.54727230795349	0.66	0.66	2.2	0.692757656839758	5
chr20	9818397	9819820	1424	11	100	0.268566856685669	0.268566856685669	0.253578721228463	0.253578721228463	hyper	case	hg19	0.27630139702677	0.66	0.66	2.2	0.692757656839758	5
chr20	44538288	44538675	388	5	100	-0.147614761476148	0.147614761476148	-0.146154892852146	0.146154892852146	hypo	case	hg19	0.350302735286427	0.66	0.66	2.2	0.692757656839758	5
chr20	47896448	47897451	1004	8	100	-0.221292129212921	0.221292129212921	-0.212650119102327	0.212650119102327	hypo	case	hg19	0.840604185535041	0.66	0.840604185535041	1.2	0.838746716895376	5
chr20	42142005	42143502	1498	29	100	-0.247824782478248	0.247824782478248	-0.256632036695086	0.256632036695086	hypo	case	hg19	0.372069041871853	0.66	0.66	2.2	0.692757656839758	5
chr20	61002595	61003303	709	7	100	-0.179417941794179	0.179417941794179	-0.179020238406365	0.179020238406365	hypo	case	hg19	0.104707257726954	0.66	0.66	2.2	0.692757656839758	5
chr20	23586680	23587411	732	5	100	-0.118611861186119	0.118611861186119	-0.111539414105958	0.111539414105958	hypo	case	hg19	0.0812657458846712	0.66	0.66	2.2	0.692757656839758	5
chr20	30062696	30063609	914	10	100	0.384238423842384	0.384238423842384	0.386737124057747	0.386737124057747	hyper	case	hg19	0.229897899461252	0.66	0.66	2.2	0.692757656839758	5
chr20	17295815	17296597	783	6	100	-0.235313531353135	0.235313531353135	-0.220615993153184	0.220615993153184	hypo	case	hg19	0.340308891860826	0.66	0.66	2.2	0.692757656839758	5
chr20	590799	591400	602	7	100	0.336953695369537	0.336953695369537	0.327323595590057	0.327323595590057	hyper	case	hg19	0.198144931785517	0.66	0.66	2.2	0.692757656839758	5
chr20	48598378	48599682	1305	11	100	0.355795579557956	0.355795579557956	0.35205052003725	0.35205052003725	hyper	case	hg19	0.57537814274489	0.66	0.66	2.2	0.692757656839758	5
chr20	3220565	3220985	421	5	100	0.252165216521652	0.252165216521652	0.265067677830834	0.265067677830834	hyper	case	hg19	0.461156983453562	0.66	0.66	2.2	0.692757656839758	5
chr20	57594082	57594513	432	5	100	-0.178677867786779	0.178677867786779	-0.178411094794692	0.178411094794692	hypo	case	hg19	0.338297414700712	0.66	0.66	2.2	0.692757656839758	5
chr20	35168979	35169886	908	9	100	0.211781178117812	0.211781178117812	0.230823890067587	0.230823890067587	hyper	case	hg19	0.784688645885349	0.66	0.784688645885349	1.7	0.784172667162099	5
