seqnames	start	end	width	num_sites	cov	delta_beta	delta_beta_abs	intended_delta_beta	intended_delta_beta_abs	direction	case_group	genome	background_corr_target	expected_correlation	corr_target	corr_sd_used	corr_metric_estimate	neighbor_window
chr20	39765948	39766765	818	10	100	0.230993099309931	0.230993099309931	0.230094181287089	0.230094181287089	hyper	case	hg19	0.99	0.66	0.99	1.3	0.842949189257917	5
chr21	44898090	44899410	1321	7	100	0.0822482248224822	0.0822482248224822	0.0718966549804215	0.0718966549804215	hyper	case	hg19	0.132638269004593	0.66	0.66	2.2	0.692757656839758	5
chr21	47294739	47295375	637	5	100	-0.0972497249724973	0.0972497249724973	-0.113717525277027	0.113717525277027	hypo	case	hg19	0.114697220656695	0.66	0.66	2.2	0.692757656839758	5
chr20	23028890	23030533	1644	12	100	0.267426742674267	0.267426742674267	0.261006787137366	0.261006787137366	hyper	case	hg19	0.335059228106	0.66	0.66	2.2	0.692757656839758	5
chr21	37756397	37757883	1487	8	100	0.133173317331733	0.133173317331733	0.136892322933617	0.136892322933617	hyper	case	hg19	0.479994599419258	0.66	0.66	2.2	0.692757656839758	5
chr21	45208971	45210009	1039	10	100	0.266376637663766	0.266376637663766	0.2678989704129	0.2678989704129	hyper	case	hg19	0.167537268117351	0.66	0.66	2.2	0.692757656839758	5
chr20	57797319	57798303	985	5	100	0.118251825182518	0.118251825182518	0.141274262851284	0.141274262851284	hyper	case	hg19	0.313805991932984	0.66	0.66	2.2	0.692757656839758	5
chr21	35883588	35884508	921	5	100	0.0824882488248825	0.0824882488248825	0.0877714268688289	0.0877714268688289	hyper	case	hg19	0.229151123313933	0.66	0.66	2.2	0.692757656839758	5
chr20	1098787	1099736	950	12	100	0.316541654165417	0.316541654165417	0.315406712723534	0.315406712723534	hyper	case	hg19	0.0618578702708054	0.66	0.66	2.2	0.692757656839758	5
chr20	9818397	9819820	1424	11	100	0.22044204420442	0.22044204420442	0.228734461878437	0.228734461878437	hyper	case	hg19	0.0315479892119361	0.66	0.66	2.2	0.692757656839758	5
chr20	54986793	54987662	870	9	100	0.287368736873687	0.287368736873687	0.286136580318074	0.286136580318074	hyper	case	hg19	0.529812395340128	0.66	0.66	2.2	0.692757656839758	5
chr20	35972312	35973318	1007	7	100	-0.263146314631463	0.263146314631463	-0.269006139104502	0.269006139104502	hypo	case	hg19	0.0929982977572317	0.66	0.66	2.2	0.692757656839758	5
chr20	21489870	21490665	796	5	100	0.22004200420042	0.22004200420042	0.224538975095154	0.224538975095154	hyper	case	hg19	0.350392265744494	0.66	0.66	2.2	0.692757656839758	5
chr20	5485144	5485873	730	9	100	-0.136993699369937	0.136993699369937	-0.149500315638504	0.149500315638504	hypo	case	hg19	0.101501158426347	0.66	0.66	2.2	0.692757656839758	5
chr20	1093141	1093802	662	5	100	-0.187998799879988	0.187998799879988	-0.186560914877156	0.186560914877156	hypo	case	hg19	0.242502276725184	0.66	0.66	2.2	0.692757656839758	5
chr20	26188639	26189240	602	7	100	-0.139153915391539	0.139153915391539	-0.146289961165902	0.146289961165902	hypo	case	hg19	0.00237793185791712	0.66	0.66	2.2	0.692757656839758	5
chr20	62405935	62407352	1418	7	100	-0.18021802180218	0.18021802180218	-0.164261284969404	0.164261284969404	hypo	case	hg19	0.00889167458887295	0.66	0.66	2.2	0.692757656839758	5
chr21	31654844	31655982	1139	6	100	-0.215801580158016	0.215801580158016	-0.229112682006362	0.229112682006362	hypo	case	hg19	0.130750636704081	0.66	0.66	2.2	0.692757656839758	5
chr20	326934	328035	1102	7	100	0.177337733773377	0.177337733773377	0.192717221274865	0.192717221274865	hyper	case	hg19	0.267271019996934	0.66	0.66	2.2	0.692757656839758	5
chr20	62710295	62711744	1450	11	100	0.288468846884688	0.288468846884688	0.293536460241685	0.293536460241685	hyper	case	hg19	0.0834043106086108	0.66	0.66	2.2	0.692757656839758	5
