seqnames	start	end	width	num_sites	cov	delta_beta	delta_beta_abs	intended_delta_beta	intended_delta_beta_abs	direction	case_group	genome	background_corr_target	expected_correlation	corr_target	corr_sd_used	corr_metric_estimate	neighbor_window
chr21	23987788	23992695	4908	100	24.0085	-0.402467597272696	0.402467597272696	-0.417105998211581	0.417105998211581	hypo	case		0.55281883022457	0.46	0.55281883022457	0.6	0.531925724845128	5
chr20	6473703	6477192	3490	54	22.1462962962963	-0.446157027924709	0.446157027924709	-0.480704802508786	0.480704802508786	hypo	case		0.503015516803809	0.46	0.503015516803809	0.5	0.523027894488147	5
chr20	12857733	12860388	2656	80	21.62875	-0.385439181923843	0.385439181923843	-0.4009442995364	0.4009442995364	hypo	case		0.190766731795124	0.46	0.46	0.4	0.432372621708254	5
chr21	27621200	27625537	4338	98	18.5535714285714	-0.357206111899926	0.357206111899926	-0.374667947034013	0.374667947034013	hypo	case		0.044165273174279	0.46	0.46	0.4	0.432372621708254	5
chr20	23716243	23720718	4476	82	20.9993902439024	-0.411685480895164	0.411685480895164	-0.473492424097615	0.473492424097615	hypo	case		0.254724659648455	0.46	0.46	0.4	0.432372621708254	5
chr20	16786210	16790453	4244	68	23.6014705882353	-0.406400960260283	0.406400960260283	-0.42864550417094	0.42864550417094	hypo	case		0.597544644274573	0.46	0.597544644274573	0.7	0.596779781291671	5
chr21	22361249	22362360	1112	52	22.5375	-0.391151382037887	0.391151382037887	-0.387577815856918	0.387577815856918	hypo	case		0.474404656243744	0.46	0.474404656243744	0.4	0.432372621708254	5
chr20	10755630	10758796	3167	74	25.2297297297297	-0.335718243032422	0.335718243032422	-0.33976330585067	0.33976330585067	hypo	case		0.761713792281282	0.46	0.761713792281282	2.8	0.682213840132396	5
chr20	11617478	11621710	4233	124	20.1225806451613	-0.329067004453808	0.329067004453808	-0.35448671189365	0.35448671189365	hypo	case		0.819788620248883	0.46	0.819788620248883	2.8	0.682213840132396	5
chr20	13582782	13584924	2143	50	20.106	-0.340154162917636	0.340154162917636	-0.372422636406685	0.372422636406685	hypo	case		0.99	0.46	0.99	2.8	0.682213840132396	5
chr20	12662691	12665867	3177	73	20.7116438356164	-0.417026831682623	0.417026831682623	-0.428528650956719	0.428528650956719	hypo	case		0.320274431539999	0.46	0.46	0.4	0.432372621708254	5
chr20	20602707	20606501	3795	74	20.7878378378378	0.338373157047251	0.338373157047251	0.371370934222797	0.371370934222797	hyper	case		0.550013845025124	0.46	0.550013845025124	0.6	0.531925724845128	5
chr21	28964067	28967807	3741	50	22.974	-0.368322660008938	0.368322660008938	-0.422504823641188	0.422504823641188	hypo	case		0.270213989482208	0.46	0.46	0.4	0.432372621708254	5
chr21	35223517	35228381	4865	130	20.3961538461538	-0.432814004587149	0.432814004587149	-0.46701774046711	0.46701774046711	hypo	case		0.384165840426305	0.46	0.46	0.4	0.432372621708254	5
chr20	41125937	41128829	2893	56	20.9339285714286	-0.43657453078398	0.43657453078398	-0.465598258026647	0.465598258026647	hypo	case		0.23999456713291	0.46	0.46	0.4	0.432372621708254	5
chr21	7828153	7832046	3894	216	15.1956018518519	-0.267692502779224	0.267692502779224	-0.288271609712391	0.288271609712391	hypo	case		0.471091618196219	0.46	0.471091618196219	0.4	0.432372621708254	5
chr20	37508784	37512653	3870	80	23.3525	-0.43147207290115	0.43147207290115	-0.470077687397665	0.470077687397665	hypo	case		0.193754923999559	0.46	0.46	0.4	0.432372621708254	5
chr20	41107969	41111757	3789	68	21.4132352941177	-0.389599531753522	0.389599531753522	-0.380094718037025	0.380094718037025	hypo	case		0.44888505323346	0.46	0.46	0.4	0.432372621708254	5
chr20	24091599	24095302	3704	82	23.3231707317073	-0.346080486197133	0.346080486197133	-0.349084135353405	0.349084135353405	hypo	case		0.756344721852011	0.46	0.756344721852011	2.8	0.682213840132396	5
chr20	53584395	53587181	2787	60	22.825	-0.366237281863733	0.366237281863733	-0.377026752787229	0.377026752787229	hypo	case		0.306704741630039	0.46	0.46	0.4	0.432372621708254	5
chr20	17239534	17244141	4608	62	21.0717741935484	0.318737685442822	0.318737685442822	0.32424866223754	0.32424866223754	hyper	case		0.138108471473187	0.46	0.46	0.4	0.432372621708254	5
chr20	10507995	10511769	3775	102	21.0946078431373	-0.334556699809341	0.334556699809341	-0.365579135262446	0.365579135262446	hypo	case		0.645887433966132	0.46	0.645887433966132	2.5	0.648141514174027	5
chr21	9359703	9364662	4960	74	72.3986486486487	-0.378256436578607	0.378256436578607	-0.365672926574219	0.365672926574219	hypo	case		0.374828008046357	0.46	0.46	0.4	0.432372621708254	5
